"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""word""] within <doc (year=""2019"") />;Random sample:10000"
"Reference","Left","KWIC","Right"
"2019-05-07","phones like the OnePlus 7 Pro, Honor 20, Samsung Galaxy S10e, ZenFone 6Z and the Honor View 20 amongst others. </s><s> There is no","word","on when the phone will be available, but we can expect them to go on sale soon. </s><s> Tags:GoogleGoogle Pixel 3a XL The Author"
"2019-05-07","Nomi. </s><s> Jazz Power Initiative''s Intergenerational Jazz Jam brings together singers, musicians, dancers, spoken","word","artists and audiences of all ages to experience the power of jazz, community and swing. </s><s> Jams take place on the second"
"2019-05-09","one of the things that create distances between the mind and the heart."" </s><s> Pope Francis offered the Gypsy communities a","word","of encouragement, urging them ""to look upward"" when difficulties are ahead because there, they will find that God ""is"
"2019-05-10",". </s><s> Lightening bolts in Fort Bend and Waller counties appear to hit the same spot over and over, for around 10 seconds. </s><s> No","word","if any person or property on the ground was hurt or damaged. </s><s> Heavy rain and flooding has been so bad in and around Houston"
"2019-05-10","in 1834 and her diaries talk about her wife, so she absolutely knew that''s what she wanted,'' Suranne continues. </s><s> ''The","word","lesbian didn''t exist then, there was no community, there was no blueprint for what she was doing, she was just being"
"2019-05-13","the stage for a relationship that could take Maze''s mind off her feelings of loneliness. </s><s> For now, we''ll take Eve at her","word","that she holds Mazikeen in total reverence and her gushing fangirl reaction is genuine. </s><s> Finding balance in his life"
"2019-05-15","to purchase from Realme official website and Jingdong, Tmall, Suning Yi Shopping starting May 20. </s><s> There is no","word","on India availability of the Realme X for now. </s><s> The highlight of the Realme X is its 6.53-inch Full HD+ edge-to-edge"
"2019-05-16","is a circle. </s><s> Why the circle, you may ask? </s><s> It is because they only spotted the sun and the moon first and in Sanskrit, the","word","''mandala'' means circle,"" elaborates Varalakshmi </s><s> There are various types of mandalas -- psychedelic ones, growing"
"2019-05-19","to iOS and Android this year with Call of Duty: Mobile. </s><s> Pre-registration is now open in North America, but there is no","word","yet on when beta testing will start in the U.S. </s><s> It is a good time to be a Call of Duty fan, and despite internal turmoil,"
"2019-05-20","given and received, among humans, principally by caress."" </s><s> ""Caress"" includes gestures we normally associate with the","word","-- e.g. the ""copulative caress"" and other ""more intimate"" caresses such as lovers ""kissing open-mouthed, staring"
"2019-05-22","be summed up with the following question: what is the best way to test that an object exposes a given interface? </s><s> Here, the","word","interface is used for its natural meaning, without any reference to other programming solutions, which however"
"2019-05-22","interest bearing short term loans from friendly countries and signing of MOUs for investment. </s><s> It has not even dropped a","word","about the formulation of long term trade policy to boost exports by exploring new markets and increasing the quantum of"
"2019-05-22","fall, the X5 and X7 SUV models in the BMW lineup will get a new top of the range engine, one that gives a new meaning to the","word","power in the German carmaker''s books. 184 photosOn both models, the new engine option will be offered as the M50i and"
"2019-05-24","over. </s><s> Cocktail bars can be elegant, but they smack of wealth and prohibitive price tags, which subverts any claim to the","word",". </s><s> Binge drinking has long been the providence of frat boys, who are legion, sure, but not cool. </s><s> Brett Kavanaugh drank"
"2019-05-26","and love and hate. </s><s> Some, akin to the fanatical extremists go to the extent of saying that Allah is not bound by his own","word",". </s><s> Similarly, some Buddhist leaders with shady political inclinations here have even dared to say that advocating"
"2019-05-27","and two balls of the game remaining. </s><s> Horner impressed with Verstappen''s ''reserved'' drive </s><s> MONTE CARLO, Monaco -- The","word","""reserved"" is not one you would normally associate with Max Vetstappen''s racing style, but it is how Christian Horner"
"2019-05-27","could describe Robespierre''s guillotining of the French aristocracy as ""divisive"" but that would hardly be the first","word","that comes to mind. </s><s> Yet, the aims here are starkly similar - and it is not clear what the allowable means of achieving them"
"2019-05-30","districts. </s><s> As a military officer, this man broke and set new records as military Secretary and NDA Commandant. </s><s> In the","word","of Orison Swett Marden ""There is no investment you can make which will pay you so much well as the efforts to scatter"
"2019-05-30","shots were fired. </s><s> Cruz''s attorney, Ray Chen, told jurors there was no evidence beyond Aquino and his ex-girlfriend''s","word","tying Cruz to the scene of the shooting. </s><s> Witnesses were unable to identify the shooter, Chen noted. </s><s> After jurors had"
"2019-05-31",", ""... </s><s> I really admire your work ethic, but..."" </s><s> , this ""but"" eliminates the previous statement of appreciation as the","word","strongly points out something completely different from what you''ve just said. </s><s> While it is ideal to be in a"
"2019-05-31","different, with my overarching impression being consistent throughout. </s><s> Millennium Falcon: Smugglers Run is, in a","word",", transportive. </s><s> Both figuratively and literally. </s><s> In this sense, it succeeds in a way that two recent very high profile"
"2019-05-31","efforts wouldn''t just help others; they made them feel good, too. </s><s> The new parking logo, he said, ""gives a new name to the","word","disability and revolutionizes it. </s><s> Changemaker: Patricia Will, Belmont Village Founder and CEO </s><s> Over a career"
"2019-05-31","we had with Mugabe. </s><s> Some of us felt he should have given way to others. </s><s> A number of big guns within ZANU(PF) had given their","word","that they would come and join Simba Makoni but they developed cold feet at the last minute. </s><s> They are cowards. </s><s> I know for"
"2019-06-01","was just hearing the setup. </s><s> Stop drinking like this or you''ll die, no fewer than three doctors told her. </s><s> She didn''t say a","word","to me. </s><s> She never again did. </s><s> Sometime more than a year later I sat beside her deathbed and poured out every apology I could"
"2019-06-08","'' for various forms of interpersonal and institutional violence,"" the report reads. </s><s> This is not the first time the","word","""genocide"" has been used to describe the crisis -- activists and researchers like Echo-Hawk have invoked it when"
"2019-06-10","apart your search terms are in the webpage. </s><s> will bring up webpages where the term ""United"" is around 3 words away from the","word","""Africa"", including ""United Bank of Africa"", ""United Returns to Africa"", ""United States of Africa"", etc. </s><s> Google has a"
"2019-06-11","showed up, why shouldn''t Brandi get some airtime on the Real Housewives Of Beverly Hills Season 9 reunion? </s><s> There''s no","word","officially if Brandi attended the taping earlier this month, but why shouldn''t she? </s><s> She would at least be able to stir"
"2019-06-13","? </s><s> Will Project Runway return for Season 18? </s><s> Or did the iconic series lose its magic when it took on a new look? </s><s> There''s no","word","just yet on if Bravo has renewed Project Runway, but they just took back control of the iconic series after it aired for"
"2019-06-15","for the central defender. </s><s> The FA Cup runners-up want a British defender and experienced Dawson fits the bill, with","word","out that he is keen to get back to the Premier League. </s><s> Burnley boss Sean Dyche wants Dawson, 29, who has changed agent in"
